"","subj","item","pos","word","RT","newCond","newSubj"
"3875",6,20,3,"Verunglückten,",1016,"f","S2021"
"3876",6,20,4,"der",402,"f","S2021"
"3877",6,20,5,"eine",408,"f","S2021"
"3878",6,20,6,"schöne",471,"f","S2021"
"3879",6,20,7,"Wohnung",446,"f","S2021"
"3880",6,20,8,"hatte,",530,"f","S2021"
"3881",6,20,9,"bekam",453,"f","S2021"
"3882",6,20,10,"eine",436,"f","S2021"
"3883",6,20,11,"Auszeichnung.",464,"f","S2021"
"3884",6,21,0,"Der",417,"f","S2021"
"3885",6,21,1,"Assistent",472,"f","S2021"
"3886",6,21,2,"der",427,"f","S2021"
"3887",6,21,3,"Zahnärztin,",473,"f","S2021"
"3888",6,21,4,"der",436,"f","S2021"
"3889",6,21,5,"einen",448,"f","S2021"
"3890",6,21,6,"eigenwilligen",568,"f","S2021"
"3891",6,21,7,"Haarschnitt",618,"f","S2021"
"3892",6,21,8,"hatte,",512,"f","S2021"
"3893",6,21,9,"war",498,"f","S2021"
"3894",6,21,10,"sehr",434,"f","S2021"
"3895",6,21,11,"selbstbewußt.",574,"f","S2021"
"3908",6,33,0,"Der",423,"f","S2021"
"3909",6,33,1,"Mentor",398,"f","S2021"
"3910",6,33,2,"der",470,"f","S2021"
"3911",6,33,3,"Doktorandin,",450,"f","S2021"
"3912",6,33,4,"der",471,"f","S2021"
"3913",6,33,5,"zwei",1240,"f","S2021"
"3914",6,33,6,"kleine",395,"f","S2021"
"3915",6,33,7,"Kinder",421,"f","S2021"
"3916",6,33,8,"hatte,",394,"f","S2021"
"3917",6,33,9,"war",410,"f","S2021"
"3918",6,33,10,"kurz",390,"f","S2021"
"3919",6,33,11,"vor",422,"f","S2021"
"3920",6,33,12,"dem",418,"f","S2021"
"3921",6,33,13,"Verzweifeln.",496,"f","S2021"
"3934",6,8,0,"Der",417,"f","S2021"
"3935",6,8,1,"Schneider",465,"f","S2021"
"3936",6,8,2,"der",386,"f","S2021"
"3937",6,8,3,"Geschäftsfrau,",535,"f","S2021"
"3938",6,8,4,"der",552,"f","S2021"
"3939",6,8,5,"sehr",409,"f","S2021"
"3940",6,8,6,"schwarzen",475,"f","S2021"
"3941",6,8,7,"Humor",510,"f","S2021"
"3942",6,8,8,"hatte,",426,"f","S2021"
"3943",6,8,9,"lachte",405,"f","S2021"
"3944",6,8,10,"viel.",466,"f","S2021"
"3969",6,32,0,"Der",411,"f","S2021"
"3970",6,32,1,"Agent",390,"f","S2021"
"3971",6,32,2,"der",754,"f","S2021"
"3972",6,32,3,"Sängerin,",340,"f","S2021"
"3973",6,32,4,"der",442,"f","S2021"
"3974",6,32,5,"einige",400,"f","S2021"
"3975",6,32,6,"silbergraue",607,"f","S2021"
"3976",6,32,7,"Strähnen",519,"f","S2021"
"3977",6,32,8,"hatte,",412,"f","S2021"
"3978",6,32,9,"wurde",421,"f","S2021"
"3979",6,32,10,"wegen",418,"f","S2021"
"3980",6,32,11,"Drogenbesitz",657,"f","S2021"
"3981",6,32,12,"festgenommen.",629,"f","S2021"
"2707",4,34,0,"Der",429,"f","S2022"
"2708",4,34,1,"Cousin",576,"f","S2022"
"2709",4,34,2,"der",434,"f","S2022"
"2710",4,34,3,"Schriftstellerin,",592,"f","S2022"
"2711",4,34,4,"der",505,"f","S2022"
"2712",4,34,5,"eine",507,"f","S2022"
"2713",4,34,6,"tragische",513,"f","S2022"
"2714",4,34,7,"Vergangenheit",633,"f","S2022"
"2715",4,34,8,"hatte,",417,"f","S2022"
"2716",4,34,9,"fährt",429,"f","S2022"
"2717",4,34,10,"einen",464,"f","S2022"
"2718",4,34,11,"BMW.",386,"f","S2022"
"2803",4,35,0,"Der",327,"f","S2022"
"2804",4,35,1,"Optiker",413,"f","S2022"
"2805",4,35,2,"der",674,"f","S2022"
"2806",4,35,3,"Verkäuferin,",418,"f","S2022"
"2807",4,35,4,"der",505,"f","S2022"
"2808",4,35,5,"eine",427,"f","S2022"
"2809",4,35,6,"schwerwiegende",574,"f","S2022"
"2810",4,35,7,"Depression",585,"f","S2022"
"2811",4,35,8,"hatte,",451,"f","S2022"
"2812",4,35,9,"wurde",361,"f","S2022"
"2813",4,35,10,"überfallen.",436,"f","S2022"
"2826",4,11,0,"Der",333,"f","S2022"
"2827",4,11,1,"Vertraute",389,"f","S2022"
"2828",4,11,2,"der",417,"f","S2022"
"2829",4,11,3,"Richterin,",429,"f","S2022"
"2830",4,11,4,"der",512,"f","S2022"
"2831",4,11,5,"viele",348,"f","S2022"
"2832",4,11,6,"gute",382,"f","S2022"
"2833",4,11,7,"Einfälle",431,"f","S2022"
"2834",4,11,8,"hatte,",609,"f","S2022"
"2835",4,11,9,"kannte",479,"f","S2022"
"2836",4,11,10,"viele",432,"f","S2022"
"2837",4,11,11,"Geheimnisse.",580,"f","S2022"
"2863",4,22,0,"Der",328,"f","S2022"
"2864",4,22,1,"Tutor",364,"f","S2022"
"2865",4,22,2,"der",668,"f","S2022"
"2866",4,22,3,"Studentin,",457,"f","S2022"
"2867",4,22,4,"der",437,"f","S2022"
"2868",4,22,5,"überschäumend",674,"f","S2022"
"2869",4,22,6,"gute",505,"f","S2022"
"2870",4,22,7,"Laune",444,"f","S2022"
"2871",4,22,8,"hatte,",495,"f","S2022"
"2872",4,22,9,"hatte",412,"f","S2022"
"2873",4,22,10,"die",362,"f","S2022"
"2874",4,22,11,"Regelstudienzeit",479,"f","S2022"
"2875",4,22,12,"schon",421,"f","S2022"
"2876",4,22,13,"lange",444,"f","S2022"
"2877",4,22,14,"überschritten.",305,"f","S2022"
"3065",4,23,0,"Der",410,"f","S2022"
"3066",4,23,1,"Steuerberater",507,"f","S2022"
"3067",4,23,2,"der",461,"f","S2022"
"3068",4,23,3,"Psychologin,",577,"f","S2022"
"3069",4,23,4,"der",442,"f","S2022"
"3070",4,23,5,"beschämend",477,"f","S2022"
"3071",4,23,6,"vernachlässigte",614,"f","S2022"
"3072",4,23,7,"Zähne",532,"f","S2022"
"3073",4,23,8,"hatte,",516,"f","S2022"
"3074",4,23,9,"hat",383,"f","S2022"
"3075",4,23,10,"eine",340,"f","S2022"
"3076",4,23,11,"Stauballergie.",292,"f","S2022"
"3089",4,10,0,"Der",360,"f","S2022"
"3090",4,10,1,"Sekretär",447,"f","S2022"
"3091",4,10,2,"der",435,"f","S2022"
"3092",4,10,3,"Direktorin,",434,"f","S2022"
"3093",4,10,4,"der",464,"f","S2022"
"3094",4,10,5,"außergewöhnlich",442,"f","S2022"
"3095",4,10,6,"grosse",474,"f","S2022"
"3096",4,10,7,"Ohren",373,"f","S2022"
"3097",4,10,8,"hatte,",444,"f","S2022"
"3098",4,10,9,"überlegt",398,"f","S2022"
"3099",4,10,10,"sich",422,"f","S2022"
"3100",4,10,11,"zu",378,"f","S2022"
"3101",4,10,12,"kündigen.",380,"f","S2022"
"7160",14,24,0,"Der",343,"f","S2023"
"7161",14,24,1,"Patient",440,"f","S2023"
"7162",14,24,2,"der",401,"f","S2023"
"7163",14,24,3,"Logopädin,",483,"f","S2023"
"7164",14,24,4,"der",469,"f","S2023"
"7165",14,24,5,"eine",498,"f","S2023"
"7166",14,24,6,"sportliche",444,"f","S2023"
"7167",14,24,7,"Figur",428,"f","S2023"
"7168",14,24,8,"hatte,",400,"f","S2023"
"7169",14,24,9,"spielte",393,"f","S2023"
"7170",14,24,10,"sehr",347,"f","S2023"
"7171",14,24,11,"gerne",321,"f","S2023"
"7172",14,24,12,"Klavier.",780,"f","S2023"
"7233",14,25,0,"Der",431,"f","S2023"
"7234",14,25,1,"Onkel",419,"f","S2023"
"7235",14,25,2,"der",455,"f","S2023"
"7236",14,25,3,"Kassiererin,",613,"f","S2023"
"7237",14,25,4,"der",1079,"f","S2023"
"7238",14,25,5,"ein",881,"f","S2023"
"7239",14,25,6,"auffälliges",433,"f","S2023"
"7240",14,25,7,"Muttermal",461,"f","S2023"
"7241",14,25,8,"hatte,",396,"f","S2023"
"7242",14,25,9,"hat",425,"f","S2023"
"7243",14,25,10,"das",398,"f","S2023"
"7244",14,25,11,"Rauchen",409,"f","S2023"
"7245",14,25,12,"aufgegeben.",377,"f","S2023"
"7440",14,1,0,"Der",349,"f","S2023"
"7441",14,1,1,"Bruder",410,"f","S2023"
"7442",14,1,2,"der",425,"f","S2023"
"7443",14,1,3,"Schneiderin,",477,"f","S2023"
"7444",14,1,4,"der",458,"f","S2023"
"7445",14,1,5,"hübsche",447,"f","S2023"
"7446",14,1,6,"schwarze",411,"f","S2023"
"7447",14,1,7,"Locken",399,"f","S2023"
"7448",14,1,8,"hatte,",398,"f","S2023"
"7449",14,1,9,"hat",406,"f","S2023"
"7450",14,1,10,"sich",398,"f","S2023"
"7451",14,1,11,"verlobt.",467,"f","S2023"
"7492",14,36,0,"Der",405,"f","S2023"
"7493",14,36,1,"Visagist",405,"f","S2023"
"7494",14,36,2,"der",464,"f","S2023"
"7495",14,36,3,"Bürgermeisterin,",582,"f","S2023"
"7496",14,36,4,"der",509,"f","S2023"
"7497",14,36,5,"beeindruckend",406,"f","S2023"
"7498",14,36,6,"viel",475,"f","S2023"
"7499",14,36,7,"Ehrgeiz",479,"f","S2023"
"7500",14,36,8,"hatte,",382,"f","S2023"
"7501",14,36,9,"schrieb",329,"f","S2023"
"7502",14,36,10,"Gedichte.",368,"f","S2023"
"7503",14,12,0,"Der",372,"f","S2023"
"7504",14,12,1,"Schwiegersohn",420,"f","S2023"
"7505",14,12,2,"der",418,"f","S2023"
"7506",14,12,3,"Gittaristin,",458,"f","S2023"
"7507",14,12,4,"der",502,"f","S2023"
"7508",14,12,5,"einen",397,"f","S2023"
"7509",14,12,6,"ausgezeichneten",421,"f","S2023"
"7510",14,12,7,"Geschmack",511,"f","S2023"
"7511",14,12,8,"hatte,",363,"f","S2023"
"7512",14,12,9,"lachte",398,"f","S2023"
"7513",14,12,10,"eigentlich",350,"f","S2023"
"7514",14,12,11,"ständig.",430,"f","S2023"
"7515",14,13,0,"Der",372,"f","S2023"
"7516",14,13,1,"Bedienstete",431,"f","S2023"
"7517",14,13,2,"der",485,"f","S2023"
"7518",14,13,3,"Gräfin,",451,"f","S2023"
"7519",14,13,4,"der",559,"f","S2023"
"7520",14,13,5,"extrem",430,"f","S2023"
"7521",14,13,6,"laute",382,"f","S2023"
"7522",14,13,7,"Kinder",379,"f","S2023"
"7523",14,13,8,"hatte,",373,"f","S2023"
"7524",14,13,9,"konnte",373,"f","S2023"
"7525",14,13,10,"nicht",362,"f","S2023"
"7526",14,13,11,"mehr.",361,"f","S2023"
"5821",22,5,0,"Der",513,"f","S2024"
"5822",22,5,1,"Sohn",544,"f","S2024"
"5823",22,5,2,"der",483,"f","S2024"
"5824",22,5,3,"Forscherin,",800,"f","S2024"
"5825",22,5,4,"der",510,"f","S2024"
"5826",22,5,5,"schwere",528,"f","S2024"
"5827",22,5,6,"gesundheitliche",489,"f","S2024"
"5828",22,5,7,"Probleme",520,"f","S2024"
"5829",22,5,8,"hatte,",642,"f","S2024"
"5830",22,5,9,"spielte",613,"f","S2024"
"5831",22,5,10,"gerne",498,"f","S2024"
"5832",22,5,11,"Schach.",537,"f","S2024"
"5883",22,17,0,"Der",486,"f","S2024"
"5884",22,17,1,"Berater",520,"f","S2024"
"5885",22,17,2,"der",614,"f","S2024"
"5886",22,17,3,"Politikerin,",612,"f","S2024"
"5887",22,17,4,"der",590,"f","S2024"
"5888",22,17,5,"einen",504,"f","S2024"
"5889",22,17,6,"neuen",652,"f","S2024"
"5890",22,17,7,"Audi",624,"f","S2024"
"5891",22,17,8,"hatte,",584,"f","S2024"
"5892",22,17,9,"hat",579,"f","S2024"
"5893",22,17,10,"sich",510,"f","S2024"
"5894",22,17,11,"bewährt.",975,"f","S2024"
"5994",22,16,0,"Der",388,"f","S2024"
"5995",22,16,1,"Manager",411,"f","S2024"
"5996",22,16,2,"der",495,"f","S2024"
"5997",22,16,3,"Künstlerin,",879,"f","S2024"
"5998",22,16,4,"der",1089,"f","S2024"
"5999",22,16,5,"kristallklare",641,"f","S2024"
"6000",22,16,6,"blaue",507,"f","S2024"
"6001",22,16,7,"Augen",481,"f","S2024"
"6002",22,16,8,"hat,",718,"f","S2024"
"6003",22,16,9,"ist",502,"f","S2024"
"6004",22,16,10,"noch",478,"f","S2024"
"6005",22,16,11,"recht",522,"f","S2024"
"6006",22,16,12,"unerfahren.",553,"f","S2024"
"6154",22,28,0,"Der",542,"f","S2024"
"6155",22,28,1,"Reisefüher",690,"f","S2024"
"6156",22,28,2,"der",1088,"f","S2024"
"6157",22,28,3,"Touristin,",814,"f","S2024"
"6158",22,28,4,"der",766,"f","S2024"
"6159",22,28,5,"eine",544,"f","S2024"
"6160",22,28,6,"dicke",502,"f","S2024"
"6161",22,28,7,"Hornbrille",486,"f","S2024"
"6162",22,28,8,"hatte,",505,"f","S2024"
"6163",22,28,9,"bekam",526,"f","S2024"
"6164",22,28,10,"ständig",493,"f","S2024"
"6165",22,28,11,"Anrufe.",717,"f","S2024"
"6180",22,29,0,"Der",492,"f","S2024"
"6181",22,29,1,"Stylist",510,"f","S2024"
"6182",22,29,2,"der",484,"f","S2024"
"6183",22,29,3,"Schauspielerin,",522,"f","S2024"
"6184",22,29,4,"der",497,"f","S2024"
"6185",22,29,5,"große",515,"f","S2024"
"6186",22,29,6,"finanzielle",484,"f","S2024"
"6187",22,29,7,"Probleme",511,"f","S2024"
"6188",22,29,8,"hatte,",574,"f","S2024"
"6189",22,29,9,"trug",535,"f","S2024"
"6190",22,29,10,"eine",519,"f","S2024"
"6191",22,29,11,"Perücke.",718,"f","S2024"
"6192",22,4,0,"Der",460,"f","S2024"
"6193",22,4,1,"Kollege",437,"f","S2024"
"6194",22,4,2,"der",454,"f","S2024"
"6195",22,4,3,"Detektivin,",475,"f","S2024"
"6196",22,4,4,"der",595,"f","S2024"
"6197",22,4,5,"einen",551,"f","S2024"
"6198",22,4,6,"großen",515,"f","S2024"
"6199",22,4,7,"Hund",475,"f","S2024"
"6200",22,4,8,"hatte,",514,"f","S2024"
"6201",22,4,9,"hatte",505,"f","S2024"
"6202",22,4,10,"öfter",472,"f","S2024"
"6203",22,4,11,"Probleme",442,"f","S2024"
"6204",22,4,12,"mit",459,"f","S2024"
"6205",22,4,13,"dem",493,"f","S2024"
"6206",22,4,14,"Finanzamt.",552,"f","S2024"
"4691",10,18,0,"Die",408,"a","S301"
"4701",10,18,1,"Pflegerin",462,"a","S301"
"4711",10,18,2,"der",398,"a","S301"
"4721",10,18,3,"Rentnerin,",509,"a","S301"
"4731",10,18,4,"die",411,"a","S301"
"4741",10,18,5,"eine",386,"a","S301"
"47510",10,18,6,"aufdringliche",442,"a","S301"
"4761",10,18,7,"Art",410,"a","S301"
"4771",10,18,8,"hatte,",476,"a","S301"
"47810",10,18,9,"hat",493,"a","S301"
"47910",10,18,10,"letzten",501,"a","S301"
"48010",10,18,11,"Monat",420,"a","S301"
"48110",10,18,12,"geheiratet.",544,"a","S301"
"5251",10,6,0,"Die",479,"a","S301"
"5266",10,6,1,"Friseuse",414,"a","S301"
"5271",10,6,2,"der",426,"a","S301"
"5281",10,6,3,"Regisseurin,",464,"a","S301"
"5291",10,6,4,"die",416,"a","S301"
"5301",10,6,5,"einen",443,"a","S301"
"5311",10,6,6,"ausgezeichneten",519,"a","S301"
"5321",10,6,7,"Ruf",353,"a","S301"
"5331",10,6,8,"hatte,",439,"a","S301"
"53410",10,6,9,"ist",403,"a","S301"
"5354",10,6,10,"unbestimmt",444,"a","S301"
"5361",10,6,11,"verzogen.",3809,"a","S301"
"6823",10,31,0,"Die",616,"a","S301"
"6831",10,31,1,"Gärtnerin",616,"a","S301"
"6841",10,31,2,"der",650,"a","S301"
"6851",10,31,3,"Bankerin,",2298,"a","S301"
"6861",10,31,4,"die",778,"a","S301"
"6871",10,31,5,"andauernd",761,"a","S301"
"6881",10,31,6,"heftige",824,"a","S301"
"68910",10,31,7,"Migräne",909,"a","S301"
"6909",10,31,8,"hatte,",897,"a","S301"
"6911",10,31,9,"war",750,"a","S301"
"6921",10,31,10,"nicht",471,"a","S301"
"6931",10,31,11,"besonders",516,"a","S301"
"6945",10,31,12,"gesprächig.",698,"a","S301"
"8191",10,19,0,"Die",358,"a","S301"
"8201",10,19,1,"Anwältin",434,"a","S301"
"8211",10,19,2,"der",396,"a","S301"
"8221",10,19,3,"Angeklagten,",987,"a","S301"
"8231",10,19,4,"die",930,"a","S301"
"8241",10,19,5,"kein",517,"a","S301"
"8259",10,19,6,"bisschen",585,"a","S301"
"8261",10,19,7,"Anstand",746,"a","S301"
"8271",10,19,8,"hatte,",1732,"a","S301"
"8286",10,19,9,"hat",480,"a","S301"
"8291",10,19,10,"sich",487,"a","S301"
"8301",10,19,11,"verspätet.",695,"a","S301"
"8551",10,30,0,"Die",393,"a","S301"
"85610",10,30,1,"Schwägerin",414,"a","S301"
"8571",10,30,2,"der",521,"a","S301"
"8581",10,30,3,"Fotografin,",537,"a","S301"
"8594",10,30,4,"die",559,"a","S301"
"8601",10,30,5,"eine",405,"a","S301"
"86110",10,30,6,"beeindruckende",2305,"a","S301"
"8621",10,30,7,"Privatbibliothek",427,"a","S301"
"8631",10,30,8,"hatte,",1253,"a","S301"
"8641",10,30,9,"lebte",345,"a","S301"
"8651",10,30,10,"in",385,"a","S301"
"8661",10,30,11,"Wien.",704,"a","S301"
"8679",10,7,0,"Die",368,"a","S301"
"8681",10,7,1,"Konkurentin",403,"a","S301"
"8691",10,7,2,"der",395,"a","S301"
"8701",10,7,3,"Sportlerin,",455,"a","S301"
"87110",10,7,4,"die",1014,"a","S301"
"8729",10,7,5,"einen",423,"a","S301"
"8731",10,7,6,"ungewöhnlichen",676,"a","S301"
"8741",10,7,7,"Namen",809,"a","S301"
"8751",10,7,8,"hatte,",472,"a","S301"
"87610",10,7,9,"hat",523,"a","S301"
"87710",10,7,10,"sich",429,"a","S301"
"87810",10,7,11,"verletzt.",419,"a","S301"
"9541",11,30,0,"Die",461,"a","S302"
"9551",11,30,1,"Schwägerin",499,"a","S302"
"9561",11,30,2,"der",392,"a","S302"
"9571",11,30,3,"Fotografin,",418,"a","S302"
"9588",11,30,4,"die",594,"a","S302"
"9591",11,30,5,"eine",329,"a","S302"
"96010",11,30,6,"beeindruckende",242,"a","S302"
"9611",11,30,7,"Privatbibliothek",778,"a","S302"
"9621",11,30,8,"hatte,",457,"a","S302"
"9631",11,30,9,"lebte",543,"a","S302"
"9641",11,30,10,"in",184,"a","S302"
"9651",11,30,11,"Wien.",445,"a","S302"
"103010",11,6,0,"Die",464,"a","S302"
"103110",11,6,1,"Friseuse",548,"a","S302"
"10323",11,6,2,"der",611,"a","S302"
"10331",11,6,3,"Regisseurin,",265,"a","S302"
"103410",11,6,4,"die",890,"a","S302"
"10359",11,6,5,"einen",419,"a","S302"
"10361",11,6,6,"ausgezeichneten",288,"a","S302"
"10371",11,6,7,"Ruf",369,"a","S302"
"103810",11,6,8,"hatte,",394,"a","S302"
"10396",11,6,9,"ist",195,"a","S302"
"10401",11,6,10,"unbestimmt",584,"a","S302"
"104110",11,6,11,"verzogen.",2032,"a","S302"
"10691",11,17,0,"Die",506,"a","S302"
"10701",11,17,1,"Beraterin",392,"a","S302"
"10711",11,17,2,"der",387,"a","S302"
"10721",11,17,3,"Politikerin,",332,"a","S302"
"10731",11,17,4,"die",508,"a","S302"
"10741",11,17,5,"einen",272,"a","S302"
"10751",11,17,6,"neuen",284,"a","S302"
"10761",11,17,7,"Audi",174,"a","S302"
"10771",11,17,8,"hatte,",589,"a","S302"
"10781",11,17,9,"hat",494,"a","S302"
"10791",11,17,10,"sich",135,"a","S302"
"10801",11,17,11,"bewährt.",1421,"a","S302"
"11171",11,18,0,"Die",629,"a","S302"
"11181",11,18,1,"Pflegerin",1560,"a","S302"
"11191",11,18,2,"der",614,"a","S302"
"11201",11,18,3,"Rentnerin,",1084,"a","S302"
"11211",11,18,4,"die",467,"a","S302"
"11221",11,18,5,"eine",219,"a","S302"
"11231",11,18,6,"aufdringliche",324,"a","S302"
"11241",11,18,7,"Art",486,"a","S302"
"11251",11,18,8,"hatte,",625,"a","S302"
"11261",11,18,9,"hat",1287,"a","S302"
"11271",11,18,10,"letzten",188,"a","S302"
"11281",11,18,11,"Monat",389,"a","S302"
"11291",11,18,12,"geheiratet.",522,"a","S302"
"12151",11,29,0,"Die",544,"a","S302"
"12161",11,29,1,"Stylistin",1126,"a","S302"
"12171",11,29,2,"der",704,"a","S302"
"12181",11,29,3,"Schauspielerin,",901,"a","S302"
"12191",11,29,4,"die",469,"a","S302"
"12201",11,29,5,"große",258,"a","S302"
"12211",11,29,6,"finanzielle",263,"a","S302"
"12221",11,29,7,"Probleme",462,"a","S302"
"12231",11,29,8,"hatte,",403,"a","S302"
"12241",11,29,9,"trug",437,"a","S302"
"12251",11,29,10,"eine",368,"a","S302"
"12261",11,29,11,"Perücke.",493,"a","S302"
"12401",11,5,0,"Die",379,"a","S302"
"12411",11,5,1,"Tochter",300,"a","S302"
"12421",11,5,2,"der",383,"a","S302"
"12431",11,5,3,"Forscherin,",283,"a","S302"
"12441",11,5,4,"die",310,"a","S302"
"12451",11,5,5,"schwere",403,"a","S302"
"12461",11,5,6,"gesundheitliche",325,"a","S302"
"12471",11,5,7,"Probleme",355,"a","S302"
"12481",11,5,8,"hatte,",415,"a","S302"
"12491",11,5,9,"spielte",614,"a","S302"
"12501",11,5,10,"gerne",520,"a","S302"
"12511",11,5,11,"Schach.",595,"a","S302"
"3573",6,22,0,"Die",411,"a","S303"
"3574",6,22,1,"Tutorin",507,"a","S303"
"3575",6,22,2,"der",530,"a","S303"
"3576",6,22,3,"Studentin,",476,"a","S303"
"3577",6,22,4,"die",469,"a","S303"
"3578",6,22,5,"überschäumend",2044,"a","S303"
"3579",6,22,6,"gute",495,"a","S303"
"3580",6,22,7,"Laune",452,"a","S303"
"3581",6,22,8,"hatte,",486,"a","S303"
"3582",6,22,9,"hatte",722,"a","S303"
"3583",6,22,10,"die",477,"a","S303"
"3584",6,22,11,"Regelstudienzeit",712,"a","S303"
"3585",6,22,12,"schon",574,"a","S303"
"3586",6,22,13,"lange",509,"a","S303"
"3587",6,22,14,"überschritten.",584,"a","S303"
"3599",6,10,0,"Die",473,"a","S303"
"3600",6,10,1,"Sekretärin",478,"a","S303"
"3601",6,10,2,"der",534,"a","S303"
"3602",6,10,3,"Direktorin,",434,"a","S303"
"3603",6,10,4,"die",463,"a","S303"
"3604",6,10,5,"außergewöhnlich",673,"a","S303"
"3605",6,10,6,"grosse",503,"a","S303"
"3606",6,10,7,"Ohren",465,"a","S303"
"3607",6,10,8,"hatte,",505,"a","S303"
"3608",6,10,9,"überlegt",534,"a","S303"
"3609",6,10,10,"sich",417,"a","S303"
"3610",6,10,11,"zu",472,"a","S303"
"3611",6,10,12,"kündigen.",401,"a","S303"
"3612",6,11,0,"Die",379,"a","S303"
"3613",6,11,1,"Vertraute",475,"a","S303"
"3614",6,11,2,"der",411,"a","S303"
"3615",6,11,3,"Richterin,",447,"a","S303"
"3616",6,11,4,"die",506,"a","S303"
"3617",6,11,5,"viele",474,"a","S303"
"3618",6,11,6,"gute",462,"a","S303"
"3619",6,11,7,"Einfälle",507,"a","S303"
"3620",6,11,8,"hatte,",488,"a","S303"
"3621",6,11,9,"kannte",498,"a","S303"
"3622",6,11,10,"viele",496,"a","S303"
"3623",6,11,11,"Geheimnisse.",547,"a","S303"
"3624",6,34,0,"Die",460,"a","S303"
"3625",6,34,1,"Cousine",496,"a","S303"
"3626",6,34,2,"der",453,"a","S303"
"3627",6,34,3,"Schriftstellerin,",704,"a","S303"
"3628",6,34,4,"die",456,"a","S303"
"3629",6,34,5,"eine",439,"a","S303"
"3630",6,34,6,"tragische",487,"a","S303"
"3631",6,34,7,"Vergangenheit",534,"a","S303"
"3632",6,34,8,"hatte,",488,"a","S303"
"3633",6,34,9,"fährt",440,"a","S303"
"3634",6,34,10,"einen",449,"a","S303"
"3635",6,34,11,"BMW.",460,"a","S303"
"3714",6,35,0,"Die",385,"a","S303"
"3715",6,35,1,"Optikerin",497,"a","S303"
"3716",6,35,2,"der",472,"a","S303"
"3717",6,35,3,"Verkäuferin,",506,"a","S303"
"3718",6,35,4,"die",471,"a","S303"
"3719",6,35,5,"eine",497,"a","S303"
"3720",6,35,6,"schwerwiegende",884,"a","S303"
"3721",6,35,7,"Depression",851,"a","S303"
"3722",6,35,8,"hatte,",691,"a","S303"
"3723",6,35,9,"wurde",655,"a","S303"
"3724",6,35,10,"überfallen.",528,"a","S303"
"3823",6,23,0,"Die",425,"a","S303"
"3824",6,23,1,"Steuerberaterin",511,"a","S303"
"3825",6,23,2,"der",436,"a","S303"
"3826",6,23,3,"Psychologin,",504,"a","S303"
"3827",6,23,4,"die",486,"a","S303"
"3828",6,23,5,"beschämend",509,"a","S303"
"3829",6,23,6,"vernachlässigte",664,"a","S303"
"3830",6,23,7,"Zähne",477,"a","S303"
"3831",6,23,8,"hatte,",606,"a","S303"
"3832",6,23,9,"hat",461,"a","S303"
"3833",6,23,10,"eine",452,"a","S303"
"3834",6,23,11,"Stauballergie.",475,"a","S303"
"3191",5,23,0,"Die",342,"a","S304"
"3192",5,23,1,"Steuerberaterin",1252,"a","S304"
"3193",5,23,2,"der",984,"a","S304"
"3194",5,23,3,"Psychologin,",2327,"a","S304"
"3195",5,23,4,"die",513,"a","S304"
"3196",5,23,5,"beschämend",586,"a","S304"
"3197",5,23,6,"vernachlässigte",1070,"a","S304"
"3198",5,23,7,"Zähne",648,"a","S304"
"3199",5,23,8,"hatte,",1120,"a","S304"
"3200",5,23,9,"hat",383,"a","S304"
"3201",5,23,10,"eine",481,"a","S304"
"3202",5,23,11,"Stauballergie.",904,"a","S304"
"3216",5,12,0,"Die",350,"a","S304"
"3217",5,12,1,"Schwiegertochter",711,"a","S304"
"3218",5,12,2,"der",517,"a","S304"
"3219",5,12,3,"Gittaristin,",1259,"a","S304"
"3220",5,12,4,"die",706,"a","S304"
"3221",5,12,5,"einen",461,"a","S304"
"3222",5,12,6,"ausgezeichneten",431,"a","S304"
"3223",5,12,7,"Geschmack",499,"a","S304"
"3224",5,12,8,"hatte,",700,"a","S304"
"3225",5,12,9,"lachte",353,"a","S304"
"3226",5,12,10,"eigentlich",675,"a","S304"
"3227",5,12,11,"ständig.",446,"a","S304"
"3277",5,24,0,"Die",343,"a","S304"
"3278",5,24,1,"Patientin",412,"a","S304"
"3279",5,24,2,"der",534,"a","S304"
"3280",5,24,3,"Logopädin,",669,"a","S304"
"3281",5,24,4,"die",454,"a","S304"
"3282",5,24,5,"eine",430,"a","S304"
"3283",5,24,6,"sportliche",488,"a","S304"
"3284",5,24,7,"Figur",567,"a","S304"
"3285",5,24,8,"hatte,",524,"a","S304"
"3286",5,24,9,"spielte",575,"a","S304"
"3287",5,24,10,"sehr",314,"a","S304"
"3288",5,24,11,"gerne",408,"a","S304"
"3289",5,24,12,"Klavier.",296,"a","S304"
"3313",5,35,0,"Die",274,"a","S304"
"3314",5,35,1,"Optikerin",391,"a","S304"
"3315",5,35,2,"der",342,"a","S304"
